,Unnamed: 0,reviews,Size,comfort,quality,star_rating
234,234,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,5.0
235,235,0,",7,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5",100.00,100.00,0.0
236,236,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",100.00,100.00,0.0
237,237,4,",8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",66.70,66.70,4.3
238,238,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,0.0
239,239,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,5.0
240,240,1,",5.5,6,6.5,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",100.00,100.00,3.0
241,241,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
242,242,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
243,243,2,",5.5,6,6.5,7,7.5,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15.5",100.00,100.00,3.5
244,244,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
245,245,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
246,246,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
247,247,0,",5.5,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
248,248,4,nan,100.00,100.00,4.3
249,249,36,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.1
250,250,1,",6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.7
251,251,3,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.9
252,252,55,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.3
253,253,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.6
254,254,159,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,4.7
255,255,0,",7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,4.1
256,256,48,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,5.0
257,257,0,",5.5,6,6.5,7.5,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",75.00,75.00,4.7
258,258,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.4
259,259,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
260,260,17,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.3
261,261,6,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
262,262,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",63.20,63.20,4.6
263,263,0,",5.5,6,6.5,7,7.5,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",75.00,75.00,0.0
264,264,1,",6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.0
265,265,3,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
266,266,0,",6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.00,90.00,3.8
267,267,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.00,90.00,4.5
268,268,6,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.00,90.00,5.0
269,269,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
270,270,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,5.0
271,271,9,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,3.7
272,272,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",91.70,91.70,0.0
273,273,21,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.90,90.90,0.0
274,274,9,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.90,90.90,4.5
275,275,9,",7,7.5,8,8.5,9,9.5,10,10.5,11",90.90,90.90,5.0
276,276,2,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.90,90.90,0.0
277,277,14,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5",90.90,90.90,4.1
278,278,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",90.90,90.90,0.0
279,279,16,",5.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5",87.50,87.50,4.0
280,280,1,",5.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5",87.50,87.50,4.1
281,281,2,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",87.50,87.50,4.1
282,282,26,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,5.0
283,283,13,",6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",0.00,0.00,4.2
284,284,18,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",66.70,66.70,0.0
285,285,4,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,4.5
286,286,1,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,3.0
287,287,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",75.00,75.00,5.0
288,288,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,5.0
289,289,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.6
290,290,8,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.4
291,291,0,",6,7,8,9,10",100.00,100.00,4.0
292,292,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",50.00,50.00,1.0
293,293,16,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
294,294,2,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
295,295,30,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14.5,15.5,16.5",100.00,100.00,0.0
296,296,6,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.1
297,297,14,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
298,298,0,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,0.0
299,299,55,",5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11",100.00,100.00,4.5
